skids,side,class,segment,type,group
1438384,l,N/A,2,N/A,N/A
1618609,l,N/A,pygidium,N/A,N/A
1921714,l,N/A,0,N/A,N/A
1651387,l,N/A,3,N/A,N/A
1807036,l,N/A,N/A,N/A,N/A
1372866,l,N/A,head,N/A,N/A
1938115,l,N/A,2,N/A,N/A
111303,l,N/A,head,N/A,N/A
1364680,l,N/A,2,N/A,N/A
1610439,l,s,head,N/A,N/A
1651403,l,N/A,3,N/A,N/A
1372876,l,i,head,N/A,N/A
1757901,l,N/A,N/A,N/A,N/A
1807052,l,N/A,N/A,N/A,N/A
1626831,l,N/A,1,N/A,N/A
1454804,l,i,3,N/A,N/A
1757910,l,N/A,N/A,N/A,N/A
1610457,l,s,head,N/A,N/A
1266395,l,i,head,N/A,N/A
1618654,l,N/A,pygidium,N/A,N/A
1757919,l,N/A,N/A,N/A,N/A
1921758,l,N/A,0,N/A,N/A
1979103,l,N/A,1,N/A,N/A
488162,l,s,head,114,N/A
1471202,l,N/A,2,N/A,N/A
1635042,l,N/A,3,N/A,N/A
914153,l,N/A,1,N/A,N/A
1651434,l,N/A,3,N/A,N/A
1676010,l,N/A,N/A,N/A,N/A
1757930,l,N/A,N/A,N/A,N/A
2003692,l,N/A,2,N/A,N/A
1749744,l,N/A,N/A,N/A,N/A
1372913,l,m,2,107,N/A
1635057,l,N/A,3,N/A,N/A
1807089,l,N/A,N/A,N/A,N/A
1364724,l,N/A,2,N/A,N/A
1651445,l,N/A,3,N/A,N/A
1282806,l,N/A,head,N/A,N/A
1626871,l,N/A,1,N/A,N/A
1757943,l,N/A,N/A,N/A,N/A
1938169,l,N/A,2,N/A,N/A
1749754,l,N/A,N/A,N/A,N/A
979707,l,N/A,1,N/A,N/A
1618683,l,N/A,pygidium,N/A,N/A
1323773,l,i,2,N/A,2
1454846,l,i,head,N/A,N/A
1274623,l,N/A,pygidium,N/A,N/A
1782523,l,N/A,1,N/A,N/A
463617,l,s,head,148,N/A
1635074,l,N/A,3,N/A,N/A
1831679,l,m,2,66,N/A
1921792,l,N/A,0,N/A,N/A
1970949,l,N/A,1,N/A,N/A
1364742,l,N/A,2,N/A,N/A
1381127,l,s,3,71,N/A
1479432,l,N/A,2,N/A,N/A
1618696,l,N/A,pygidium,N/A,N/A
1356560,l,i,head,N/A,N/A
1471248,l,N/A,2,N/A,N/A
1618704,l,N/A,pygidium,N/A,N/A
1749777,l,N/A,N/A,N/A,N/A
1757970,l,N/A,N/A,N/A,N/A
1839892,l,N/A,2,N/A,N/A
1970962,l,N/A,1,N/A,N/A
1356568,l,N/A,head,N/A,N/A
1635096,l,N/A,3,N/A,N/A
1364762,l,N/A,2,N/A,N/A
2003741,l,N/A,2,N/A,N/A
1405726,l,i,2,N/A,7
1839903,l,N/A,2,N/A,N/A
1856288,l,i,1,N/A,1
1692450,l,N/A,3,N/A,N/A
1749794,l,N/A,N/A,N/A,17
1757987,l,N/A,N/A,N/A,N/A
1274661,l,N/A,3,N/A,N/A
2282275,l,N/A,N/A,N/A,N/A
1446695,l,N/A,pygidium,N/A,N/A
1676072,l,N/A,head,N/A,N/A
1626922,l,N/A,1,N/A,N/A
1749802,l,N/A,N/A,N/A,N/A
1839916,l,N/A,2,N/A,N/A
1921834,l,N/A,0,N/A,N/A
1356590,l,s,pygidium,N/A,9
1364782,l,N/A,2,N/A,N/A
1757999,l,N/A,N/A,N/A,N/A
1970987,l,N/A,1,N/A,N/A
1995570,l,N/A,1,N/A,N/A
2003761,l,N/A,2,N/A,N/A
1323828,l,i,3,N/A,N/A
1798965,l,N/A,3,N/A,N/A
2282295,l,N/A,N/A,N/A,N/A
1676089,l,N/A,head,N/A,N/A
1667898,l,N/A,3,N/A,N/A
1299259,l,s,head,N/A,N/A
1389371,l,i,3,N/A,1
1422141,l,N/A,3,N/A,N/A
1971004,l,N/A,0,N/A,N/A
1749824,l,N/A,N/A,N/A,N/A
2256069,l,N/A,1,N/A,N/A
1299267,l,s,head,17,N/A
1626947,l,N/A,pygidium,N/A,N/A
1971014,l,N/A,1,N/A,N/A
1528649,l,N/A,3,N/A,N/A
1749836,l,N/A,N/A,N/A,N/A
1921868,l,N/A,0,N/A,N/A
1626958,l,N/A,3,N/A,N/A
1708880,l,N/A,2,N/A,N/A
1364818,l,N/A,2,N/A,N/A
1676114,l,N/A,head,N/A,N/A
1413973,l,N/A,3,N/A,N/A
1323862,l,i,3,N/A,2
1364825,l,N/A,2,N/A,N/A
1749850,l,N/A,N/A,N/A,N/A
1676127,l,N/A,head,N/A,N/A
1274721,l,i,3,N/A,5
1749857,l,N/A,N/A,N/A,N/A
1766241,l,N/A,2,N/A,N/A
2003812,l,N/A,2,N/A,N/A
1799013,l,N/A,1,N/A,N/A
1995624,l,N/A,2,N/A,N/A
1274729,l,N/A,3,N/A,N/A
2282346,l,N/A,2,N/A,N/A
1749867,l,N/A,N/A,N/A,N/A
1364846,l,N/A,2,N/A,N/A
2184048,l,N/A,2,N/A,N/A
1667955,l,i,1,N/A,5
1454966,l,N/A,head,N/A,N/A
1364858,l,N/A,2,N/A,N/A
1397627,l,i,3,N/A,5
2003835,l,N/A,2,N/A,N/A
2184065,l,N/A,2,N/A,N/A
144261,l,m,pygidium,82,N/A
1471365,l,i,head,N/A,N/A
1627014,l,s,pygidium,N/A,9
1373064,l,i,head,N/A,N/A
1659785,l,N/A,3,N/A,N/A
1921931,l,N/A,0,N/A,16
1340303,l,N/A,3,N/A,N/A
2184080,l,N/A,2,N/A,N/A
1373074,l,N/A,head,N/A,N/A
1356692,l,N/A,1,N/A,N/A
1987478,l,N/A,2,N/A,N/A
1479575,l,N/A,head,N/A,N/A
783257,l,N/A,head,N/A,N/A
2010225,l,i,2,N/A,3
1479580,l,i,2,N/A,6
1749916,l,N/A,N/A,N/A,N/A
2184093,l,N/A,2,N/A,N/A
1627044,l,N/A,pygidium,N/A,N/A
1749926,l,N/A,N/A,N/A,N/A
2184105,l,N/A,2,N/A,N/A
1733546,l,N/A,2,N/A,N/A
1282992,l,N/A,head,N/A,N/A
1643440,l,N/A,1,N/A,N/A
1471410,l,i,head,N/A,N/A
1373107,l,i,head,N/A,N/A
1749938,l,N/A,N/A,N/A,N/A
1766324,l,N/A,2,N/A,N/A
1282998,l,N/A,head,N/A,N/A
1921970,l,N/A,0,N/A,16
1954740,l,N/A,head,N/A,N/A
1848249,l,m,2,N/A,N/A
2184119,l,N/A,2,N/A,N/A
1471420,l,s,head,N/A,10
1627068,l,N/A,1,N/A,N/A
1274820,l,i,2,N/A,7
1987526,l,i,2,N/A,1
1921994,l,N/A,0,N/A,N/A
1684429,l,N/A,2,N/A,N/A
1635279,l,i,head,N/A,12
1364944,l,N/A,2,N/A,N/A
1471440,l,N/A,head,N/A,N/A
2184151,l,N/A,2,N/A,N/A
1733592,l,N/A,2,N/A,N/A
1348569,l,N/A,0,N/A,N/A
1438682,l,i,2,N/A,7
1430491,l,i,3,N/A,2
1471450,l,i,head,N/A,N/A
1422303,l,i,3,N/A,5
1627104,l,N/A,pygidium,N/A,N/A
2012130,l,N/A,head,N/A,N/A
1348581,l,N/A,2,N/A,N/A
1971173,l,N/A,1,N/A,N/A
2184165,l,N/A,2,N/A,N/A
2012136,l,N/A,head,N/A,N/A
1029097,l,N/A,2,N/A,N/A
422892,l,N/A,N/A,N/A,N/A
1749996,l,N/A,N/A,N/A,N/A
1989075,l,N/A,2,N/A,N/A
660463,l,s,head,N/A,N/A
1922032,l,N/A,0,N/A,16
1545201,l,N/A,2,N/A,N/A
1397746,l,N/A,2,N/A,N/A
1471475,l,N/A,head,N/A,N/A
1618931,l,N/A,pygidium,N/A,N/A
2184181,l,N/A,2,N/A,N/A
1651703,l,N/A,N/A,N/A,N/A
1315833,l,N/A,head,N/A,N/A
1356793,l,N/A,2,N/A,N/A
1700859,l,s,3,91,N/A
1750009,l,N/A,N/A,N/A,N/A
1848315,l,i,2,N/A,N/A
1471486,l,N/A,head,N/A,N/A
1782783,l,N/A,3,N/A,N/A
939008,l,N/A,3,N/A,N/A
1397762,l,N/A,2,N/A,N/A
1750018,l,N/A,N/A,N/A,N/A
758789,l,s,head,N/A,N/A
1627142,l,N/A,pygidium,N/A,N/A
1471496,l,N/A,head,N/A,N/A
1356811,l,i,1,N/A,5
1922059,l,N/A,0,N/A,N/A
1471501,l,N/A,head,N/A,N/A
1348622,l,N/A,1,N/A,N/A
1594382,l,N/A,0,N/A,N/A
1618958,l,N/A,pygidium,N/A,N/A
1750029,l,N/A,N/A,N/A,N/A
2184209,l,N/A,2,N/A,N/A
1651732,l,N/A,1,N/A,N/A
1758229,l,N/A,N/A,N/A,N/A
1471511,l,N/A,head,N/A,N/A
2028568,l,N/A,2,N/A,N/A
1782811,l,N/A,3,N/A,N/A
2184222,l,N/A,2,N/A,N/A
1258527,l,i,head,N/A,N/A
1750048,l,N/A,N/A,N/A,N/A
1758240,l,N/A,0,N/A,N/A
1766432,l,N/A,N/A,N/A,N/A
1520675,l,i,2,N/A,1
1659941,l,N/A,2,N/A,N/A
1471526,l,N/A,head,N/A,N/A
1365032,l,N/A,2,N/A,N/A
1348649,l,s,1,80,N/A
1758249,l,N/A,N/A,N/A,N/A
2184235,l,N/A,2,N/A,N/A
1365040,l,N/A,1,N/A,N/A
1733684,l,N/A,2,N/A,N/A
1348661,l,s,1,91,N/A
1758260,l,N/A,N/A,N/A,N/A
1397815,l,N/A,1,N/A,N/A
1504312,l,N/A,2,N/A,N/A
2184246,l,N/A,2,N/A,N/A
1971259,l,m,3,107,N/A
1758270,l,N/A,N/A,N/A,N/A
1365055,l,N/A,1,N/A,N/A
1414213,l,m,3,69,N/A
1332295,l,N/A,3,N/A,N/A
1758281,l,N/A,N/A,N/A,N/A
1455178,l,i,1,N/A,2
1995852,l,N/A,3,N/A,N/A
1651790,l,N/A,N/A,N/A,N/A
1365071,l,N/A,2,N/A,N/A
1700942,l,s,3,91,N/A
1758289,l,N/A,N/A,N/A,N/A
2282574,l,N/A,2,N/A,N/A
1455188,l,s,head,N/A,15
1594456,l,N/A,0,N/A,N/A
1274970,l,N/A,3,N/A,N/A
1758298,l,N/A,N/A,N/A,N/A
2282589,l,N/A,2,N/A,N/A
2233438,l,i,2,N/A,N/A
1307745,l,i,head,N/A,12
1758310,l,N/A,0,N/A,N/A
1471592,l,N/A,head,N/A,N/A
1758318,l,N/A,N/A,N/A,N/A
2028656,l,N/A,2,N/A,N/A
1758326,l,N/A,N/A,N/A,N/A
1324153,l,s,pygidium,N/A,9
1381501,l,i,2,N/A,2
1447037,l,m,3,156,N/A
1397887,l,i,1,N/A,2
1266818,l,i,head,N/A,N/A
1275010,l,N/A,3,N/A,N/A
1717380,l,i,1,N/A,N/A
1545349,l,i,3,73,7
1275015,l,N/A,pygidium,N/A,N/A
1381514,l,N/A,2,N/A,N/A
1414283,l,N/A,3,N/A,N/A
668812,l,s,pygidium,170,9
1602700,l,i,1,N/A,1
521359,l,N/A,1,N/A,N/A
1455247,l,N/A,2,N/A,N/A
2012304,l,N/A,2,N/A,N/A
1275026,l,s,pygidium,101,9
13459,l,s,head,1,N/A
1373332,l,N/A,head,N/A,N/A
1848466,l,s,2,95,N/A
1594523,l,N/A,0,N/A,N/A
1381532,l,N/A,2,N/A,N/A
1414300,l,N/A,3,N/A,N/A
1316000,l,N/A,head,N/A,N/A
1635491,l,N/A,3,N/A,N/A
1381540,l,N/A,3,N/A,N/A
1406118,l,N/A,head,N/A,N/A
1414310,l,N/A,3,N/A,N/A
1635500,l,N/A,3,N/A,N/A
1275053,l,s,pygidium,101,9
1324205,l,s,pygidium,N/A,9
1414319,l,N/A,3,N/A,N/A
1406128,l,N/A,head,N/A,N/A
1627309,l,N/A,1,N/A,N/A
2028720,l,m,2,128,N/A
1373365,l,N/A,head,N/A,N/A
1635512,l,N/A,3,N/A,N/A
1758396,l,N/A,N/A,N/A,N/A
1086656,l,i,head,N/A,N/A
1406145,l,N/A,head,N/A,N/A
1414339,l,i,3,N/A,1
1987779,l,N/A,2,N/A,N/A
111813,l,N/A,N/A,N/A,N/A
1316038,l,i,head,N/A,N/A
1340614,l,i,head,N/A,N/A
1397960,l,N/A,2,N/A,N/A
1709255,l,s,head,N/A,N/A
1406154,l,N/A,head,N/A,N/A
1594570,l,N/A,0,N/A,N/A
1684682,l,N/A,1,N/A,N/A
1758405,l,N/A,N/A,N/A,N/A
1635534,l,N/A,3,N/A,N/A
1373391,l,s,head,N/A,10
1365200,l,N/A,2,N/A,N/A
1520848,l,N/A,2,N/A,N/A
1684688,l,N/A,1,N/A,N/A
1299667,l,i,head,N/A,N/A
1406163,l,N/A,head,N/A,N/A
1758415,l,N/A,N/A,N/A,N/A
1414358,l,N/A,3,N/A,N/A
1987796,l,N/A,2,N/A,N/A
1250520,l,i,2,N/A,3
1373401,l,s,head,N/A,10
1520856,l,m,2,N/A,N/A
1406171,l,s,head,N/A,10
1520860,l,N/A,2,N/A,N/A
1373405,l,s,head,N/A,10
1324254,l,s,head,N/A,15
1627358,l,N/A,2,N/A,N/A
1635545,l,N/A,3,N/A,N/A
1758430,l,N/A,N/A,N/A,N/A
2184412,l,N/A,1,N/A,N/A
2233570,l,N/A,1,N/A,N/A
1406180,l,s,head,N/A,10
1316070,l,s,head,49,N/A
1971433,l,i,3,N/A,7
1766635,l,N/A,3,N/A,N/A
1651949,l,N/A,1,N/A,N/A
2184429,l,N/A,1,N/A,N/A
1373423,l,N/A,head,N/A,N/A
1365232,l,i,1,149,7
1414384,l,N/A,3,N/A,N/A
1324274,l,N/A,head,N/A,15
275699,l,s,head,41,N/A
1987824,l,N/A,2,N/A,N/A
1406198,l,s,head,N/A,10
1758454,l,N/A,N/A,N/A,N/A
1979642,l,N/A,3,N/A,N/A
1438972,l,N/A,pygidium,N/A,N/A
1053949,l,N/A,head,N/A,N/A
1406206,l,N/A,head,N/A,N/A
1324287,l,s,head,N/A,15
1373439,l,N/A,3,N/A,N/A
1848575,l,N/A,N/A,N/A,N/A
1987837,l,N/A,2,N/A,N/A
1373446,l,N/A,head,N/A,N/A
1791241,l,s,head,N/A,8
1406221,l,N/A,head,N/A,N/A
1848592,l,s,2,80,N/A
1373457,l,N/A,head,N/A,N/A
1987856,l,N/A,2,N/A,N/A
1627411,l,N/A,pygidium,N/A,N/A
1635603,l,N/A,1,N/A,N/A
1324309,l,s,head,N/A,15
1807636,l,i,head,N/A,N/A
1381662,l,m,2,165,N/A
1439007,l,N/A,pygidium,N/A,N/A
1471776,l,N/A,head,N/A,N/A
1717535,l,N/A,head,N/A,N/A
1316130,l,i,head,N/A,N/A
1324324,l,s,head,88,15
1987879,l,N/A,2,N/A,N/A
1725737,l,i,1,N/A,5
1471786,l,N/A,head,N/A,N/A
1381676,l,N/A,2,N/A,N/A
1750319,l,N/A,N/A,N/A,N/A
1987894,l,N/A,2,N/A,N/A
1471799,l,N/A,head,N/A,N/A
1717565,l,i,head,N/A,N/A
1520958,l,i,2,N/A,7
1774912,l,N/A,1,N/A,N/A
1480001,l,N/A,2,N/A,N/A
1471810,l,N/A,head,N/A,N/A
1455427,l,N/A,2,N/A,N/A
1750340,l,N/A,N/A,N/A,N/A
1652042,l,N/A,1,N/A,N/A
2184524,l,N/A,1,N/A,N/A
1750350,l,N/A,N/A,N/A,N/A
1774928,l,N/A,1,N/A,N/A
1389905,l,N/A,head,N/A,N/A
1987922,l,N/A,2,N/A,N/A
1791315,l,N/A,head,N/A,N/A
2184534,l,N/A,0,N/A,N/A
1627479,l,i,head,N/A,N/A
1471837,l,N/A,head,N/A,N/A
1275230,l,i,3,N/A,7
1545565,l,N/A,2,N/A,N/A
1717599,l,N/A,head,N/A,N/A
980321,l,i,1,N/A,N/A
1742177,l,N/A,2,N/A,N/A
1750367,l,N/A,N/A,N/A,N/A
2184547,l,N/A,0,N/A,N/A
2233700,l,i,1,N/A,N/A
1627494,l,N/A,pygidium,N/A,N/A
1455464,l,N/A,2,N/A,N/A
505193,l,N/A,2,N/A,N/A
1791337,l,N/A,head,N/A,N/A
1275243,l,i,3,N/A,1
1750379,l,N/A,N/A,N/A,N/A
1840489,l,N/A,2,N/A,N/A
1987951,l,N/A,2,N/A,N/A
2184559,l,N/A,0,N/A,N/A
2258288,l,N/A,1,N/A,N/A
800116,l,N/A,1,N/A,N/A
1750389,l,N/A,N/A,N/A,N/A
1308022,l,i,1,N/A,4
1774964,l,N/A,1,N/A,N/A
1840501,l,N/A,2,N/A,N/A
505209,l,i,3,N/A,1
1324410,l,s,head,N/A,15
1471868,l,N/A,head,N/A,N/A
1275263,l,N/A,3,N/A,N/A
1439104,l,N/A,3,N/A,N/A
1742208,l,N/A,2,N/A,N/A
2184575,l,N/A,0,N/A,N/A
1627523,l,N/A,pygidium,N/A,N/A
1750403,l,N/A,N/A,N/A,N/A
980357,l,i,2,N/A,N/A
1340805,l,i,head,124,12
1987978,l,N/A,2,N/A,N/A
1439115,l,N/A,3,N/A,N/A
1275276,l,N/A,3,N/A,N/A
1406349,l,s,head,N/A,N/A
1111438,l,N/A,head,N/A,N/A
1840524,l,N/A,2,N/A,N/A
2258314,l,N/A,1,N/A,N/A
1455507,l,N/A,2,N/A,N/A
1439124,l,N/A,3,N/A,N/A
2184597,l,N/A,0,N/A,N/A
1357206,l,N/A,3,N/A,N/A
1185175,l,i,head,N/A,12
1324439,l,s,head,N/A,15
1447318,l,N/A,2,N/A,N/A
1029530,l,N/A,2,N/A,N/A
1324443,l,s,head,N/A,15
1627547,l,N/A,pygidium,N/A,N/A
1471901,l,N/A,head,N/A,N/A
1840535,l,N/A,2,N/A,N/A
2184610,l,N/A,1,N/A,N/A
1750439,l,N/A,N/A,N/A,17
1840551,l,N/A,2,N/A,N/A
1627561,l,N/A,2,N/A,N/A
1988010,l,N/A,2,N/A,N/A
2184623,l,N/A,N/A,N/A,N/A
1349040,l,s,3,101,N/A
1856944,l,N/A,1,N/A,N/A
300466,l,s,head,N/A,N/A
1275315,l,N/A,pygidium,N/A,N/A
1308082,l,N/A,3,N/A,N/A
1324469,l,s,head,N/A,15
1349046,l,s,3,95,N/A
1750454,l,N/A,N/A,N/A,N/A
112058,l,N/A,0,N/A,N/A
423355,l,m,2,N/A,N/A
1349051,l,s,3,80,N/A
1988029,l,N/A,2,N/A,N/A
1291711,l,N/A,head,N/A,N/A
1979840,l,N/A,2,N/A,N/A
1447363,l,N/A,2,N/A,N/A
1349060,l,s,3,89,N/A
1750467,l,N/A,N/A,N/A,17
1349065,l,s,3,80,N/A
1856971,l,i,head,N/A,12
1775052,l,N/A,1,N/A,N/A
1455565,l,N/A,2,N/A,N/A
1275343,l,N/A,3,N/A,N/A
1349072,l,s,1,80,N/A
1324497,l,s,head,N/A,15
1267154,l,N/A,N/A,N/A,N/A
1709519,l,N/A,3,N/A,N/A
1750482,l,N/A,N/A,N/A,17
1349077,l,s,1,91,N/A
1603029,l,N/A,0,N/A,N/A
2184656,l,N/A,1,N/A,N/A
1349082,l,s,0,94,16
1275357,l,s,pygidium,80,9
1455582,l,s,head,32,N/A
1349087,l,s,0,94,16
1390047,l,i,3,79,7
1349092,l,s,0,101,16
1684965,l,m,2,159,N/A
1324518,l,s,pygidium,80,9
1275367,l,i,pygidium,146,3
1750500,l,N/A,N/A,N/A,N/A
1799658,l,N/A,1,N/A,N/A
1775083,l,N/A,1,N/A,N/A
1431022,l,N/A,head,N/A,N/A
1381871,l,N/A,3,N/A,N/A
1447411,l,N/A,2,N/A,N/A
1349108,l,s,0,101,16
1373685,l,N/A,head,N/A,N/A
1463798,l,N/A,3,N/A,N/A
1988085,l,N/A,2,N/A,N/A
1275388,l,i,head,N/A,N/A
1381884,l,N/A,3,N/A,N/A
1431037,l,N/A,head,N/A,N/A
1324546,l,s,head,88,15
2258435,l,N/A,0,N/A,N/A
1422853,l,i,3,N/A,7
120328,l,i,1,N/A,3
1381896,l,N/A,3,N/A,N/A
1373709,l,N/A,head,N/A,10
1775118,l,N/A,1,N/A,N/A
1381906,l,N/A,1,N/A,N/A
1570324,l,N/A,1,N/A,N/A
1340951,l,i,head,N/A,N/A
1373720,l,N/A,head,N/A,N/A
1488411,l,m,1,64,N/A
1381916,l,N/A,1,N/A,N/A
1652254,l,N/A,N/A,N/A,N/A
2258465,l,N/A,0,N/A,N/A
1685026,l,N/A,1,N/A,N/A
1463843,l,N/A,2,N/A,N/A
1422884,l,i,3,N/A,3
1652260,l,N/A,1,N/A,N/A
1381926,l,N/A,1,N/A,N/A
1373735,l,N/A,head,N/A,N/A
1357352,l,N/A,1,N/A,N/A
1775142,l,N/A,1,N/A,N/A
1324587,l,s,head,88,15
1422893,l,N/A,3,N/A,N/A
79408,l,N/A,2,N/A,N/A
1381937,l,N/A,1,N/A,N/A
2258480,l,N/A,1,N/A,N/A
1463859,l,N/A,3,N/A,N/A
1259061,l,N/A,head,N/A,N/A
1373750,l,N/A,2,N/A,N/A
1455672,l,i,head,N/A,N/A
1463866,l,N/A,3,N/A,N/A
1570363,l,N/A,1,N/A,N/A
1373757,l,N/A,2,N/A,N/A
1914429,l,N/A,0,N/A,N/A
1300035,l,i,head,N/A,N/A
1775171,l,N/A,1,N/A,N/A
1988165,l,N/A,2,N/A,N/A
1635913,l,N/A,2,N/A,3
423498,l,s,head,110,N/A
1398347,l,N/A,2,N/A,N/A
1373773,l,N/A,2,N/A,N/A
1062482,l,N/A,head,N/A,N/A
1316435,l,s,head,N/A,8
1439314,l,i,2,N/A,N/A
1316444,l,s,head,N/A,N/A
1373789,l,N/A,2,N/A,N/A
1316451,l,s,head,N/A,N/A
1594980,l,N/A,2,N/A,N/A
1316459,l,s,head,N/A,N/A
1971820,l,N/A,2,N/A,N/A
2258540,l,N/A,1,N/A,N/A
1824372,l,m,2,64,N/A
1660534,l,i,head,N/A,N/A
1947255,l,i,2,155,3
1914488,l,N/A,1,N/A,N/A
2258550,l,N/A,1,N/A,N/A
1971834,l,N/A,2,N/A,N/A
54909,l,i,head,N/A,12
1275518,l,i,head,N/A,14
1717886,l,N/A,N/A,N/A,N/A
1988225,l,N/A,2,N/A,N/A
1783432,l,N/A,head,N/A,N/A
22159,l,i,head,2,N/A
1914516,l,N/A,1,N/A,N/A
1660566,l,N/A,head,N/A,N/A
1365661,l,i,head,75,13
1660576,l,N/A,head,N/A,N/A
1742500,l,i,1,N/A,2
1398441,l,N/A,2,N/A,N/A
1660586,l,N/A,head,N/A,N/A
1988265,l,N/A,2,N/A,N/A
1914545,l,N/A,1,N/A,N/A
939698,l,N/A,3,N/A,N/A
1316531,l,i,head,N/A,N/A
1611442,l,i,2,N/A,2
1660595,l,N/A,head,N/A,N/A
1668789,l,N/A,0,N/A,N/A
2258616,l,N/A,1,N/A,N/A
1308347,l,i,1,N/A,7
1545916,l,i,2,N/A,5
1496765,l,i,2,N/A,N/A
1717950,l,N/A,N/A,N/A,N/A
1447615,l,i,head,N/A,N/A
1373888,l,N/A,1,N/A,N/A
1660607,l,N/A,head,N/A,N/A
2234045,l,N/A,2,N/A,N/A
1914564,l,N/A,1,N/A,N/A
2184903,l,N/A,head,N/A,N/A
1373896,l,N/A,1,N/A,N/A
1595081,l,N/A,2,N/A,N/A
1660617,l,N/A,head,N/A,N/A
1668810,l,N/A,3,N/A,N/A
1955530,l,N/A,pygidium,N/A,N/A
2258636,l,N/A,1,N/A,N/A
1988302,l,N/A,2,N/A,N/A
1529555,l,s,head,N/A,N/A
1423060,l,N/A,head,N/A,N/A
1955539,l,N/A,pygidium,N/A,N/A
1545944,l,N/A,1,N/A,N/A
1373913,l,N/A,2,N/A,N/A
1423065,l,N/A,head,N/A,N/A
1627867,l,N/A,1,N/A,N/A
1316572,l,i,head,140,13
1545948,l,N/A,1,N/A,N/A
1668829,l,N/A,3,N/A,N/A
1955549,l,N/A,pygidium,N/A,N/A
1545956,l,N/A,1,N/A,N/A
1480421,l,N/A,2,N/A,N/A
1529574,l,N/A,head,N/A,N/A
1545960,l,N/A,1,N/A,N/A
1668841,l,N/A,3,N/A,N/A
1717992,l,N/A,0,N/A,N/A
2258665,l,N/A,0,N/A,N/A
1406700,l,N/A,head,N/A,N/A
1595117,l,N/A,2,N/A,N/A
1922797,l,N/A,2,N/A,N/A
1529583,l,s,head,N/A,N/A
1685232,l,N/A,1,N/A,N/A
1947377,l,N/A,3,N/A,N/A
2340587,l,s,head,N/A,10
1455859,l,N/A,head,N/A,N/A
1668854,l,N/A,3,N/A,N/A
1406712,l,N/A,head,N/A,N/A
1545976,l,N/A,1,N/A,N/A
1431290,l,N/A,2,N/A,N/A
1545980,l,N/A,1,N/A,N/A
1308413,l,i,1,73,7
1988349,l,N/A,2,N/A,N/A
1652480,l,N/A,N/A,N/A,N/A
1398529,l,N/A,2,N/A,N/A
2340608,l,s,head,N/A,10
1406723,l,N/A,head,N/A,N/A
1545988,l,N/A,1,N/A,N/A
1668869,l,N/A,3,N/A,N/A
767751,l,i,head,104,N/A
1529608,l,s,head,N/A,N/A
1349386,l,s,pygidium,80,9
1406732,l,N/A,head,N/A,N/A
1857292,l,N/A,1,N/A,N/A
1668880,l,N/A,3,N/A,N/A
1398545,l,N/A,2,N/A,N/A
1627921,l,N/A,1,N/A,N/A
1758993,l,N/A,N/A,N/A,N/A
2045713,l,N/A,head,N/A,N/A
1529622,l,s,head,N/A,N/A
1546007,l,i,2,N/A,1
1759001,l,N/A,N/A,N/A,N/A
1398554,l,N/A,2,N/A,N/A
1857309,l,N/A,1,N/A,N/A
1160991,l,s,head,N/A,N/A
1406752,l,N/A,head,N/A,N/A
857890,l,N/A,N/A,N/A,N/A
1283875,l,i,head,N/A,N/A
1529635,l,N/A,head,N/A,N/A
1759010,l,N/A,N/A,N/A,N/A
1988393,l,N/A,2,N/A,N/A
1406762,l,N/A,head,N/A,N/A
2045737,l,N/A,head,N/A,N/A
1382194,l,i,2,N/A,7
1406774,l,N/A,head,N/A,N/A
1529655,l,s,head,N/A,N/A
1857334,l,N/A,1,N/A,N/A
1152826,l,N/A,3,N/A,N/A
1349434,l,s,pygidium,N/A,9
1398589,l,N/A,2,N/A,N/A
1587010,l,N/A,2,N/A,N/A
1988424,l,N/A,2,N/A,N/A
1161034,l,s,head,173,N/A
1800011,l,N/A,N/A,N/A,N/A
1857356,l,N/A,1,N/A,N/A
1439567,l,N/A,2,N/A,N/A
1431376,l,N/A,3,N/A,N/A
14162,l,s,head,1,N/A
1414995,l,s,head,N/A,10
1161044,l,s,head,173,N/A
1521491,l,i,3,N/A,1
1922900,l,N/A,head,N/A,N/A
1955668,l,N/A,2,N/A,N/A
1431384,l,N/A,3,N/A,N/A
1750874,l,N/A,N/A,N/A,N/A
1988444,l,N/A,2,N/A,N/A
1161055,l,s,head,29,N/A
1849185,l,s,2,91,N/A
1439587,l,N/A,2,N/A,N/A
1431397,l,N/A,3,N/A,N/A
2201446,l,N/A,3,N/A,N/A
2045799,l,N/A,2,N/A,N/A
1693544,l,s,3,N/A,N/A
1406825,l,i,head,2,N/A
1374058,l,N/A,head,N/A,N/A
1447788,l,s,3,N/A,N/A
1759086,l,N/A,N/A,N/A,N/A
1988465,l,N/A,2,N/A,N/A
1562482,l,i,head,N/A,N/A
669558,l,s,head,N/A,N/A
1341302,l,i,3,N/A,N/A
1365879,l,i,2,N/A,N/A
1398649,l,m,2,68,N/A
1750903,l,N/A,N/A,N/A,N/A
1562491,l,N/A,0,N/A,N/A
1759096,l,N/A,N/A,N/A,N/A
1849210,l,N/A,2,N/A,N/A
1275776,l,N/A,2,N/A,N/A
1374080,l,N/A,head,N/A,N/A
1759105,l,N/A,N/A,N/A,N/A
1988484,l,N/A,2,N/A,N/A
2340740,l,s,head,N/A,10
1341318,l,N/A,3,N/A,N/A
1374086,l,N/A,head,N/A,N/A
